Vibration iOSApp file: VibrationDatag500-2.csv
Source,Internal Gyroscope
Date and Time,2022-05-01 at 14:40:48
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322230, Longitude
36.297386, Latitude
0.000000, Speed (m/s)
Frequency Data State, Velocity
Time,Alpha,Beta,Gamma
3.00357933e+01,6.05469663e-03,4.98383958e-03,-1.33078161e-03
3.00559521e+01,3.52336210e-03,5.60648646e-03,-6.39957609e-04
3.00761108e+01,6.14897255e-03,9.04276315e-03,-5.92633244e-03
3.00962696e+01,7.71890627e-03,7.55352387e-03,-6.68959413e-03
3.01164265e+01,8.09441134e-03,2.81735812e-03,-5.25707984e-03
3.01365852e+01,6.18013181e-03,5.38491178e-03,-6.72448147e-03
3.01567440e+01,4.15959116e-03,6.85151434e-03,-5.48664434e-03
3.01769009e+01,6.47387840e-03,5.50022675e-03,-2.70710327e-03
3.01970615e+01,5.47066564e-03,5.67892473e-03,-3.96544673e-03
3.02172184e+01,6.87361881e-03,6.35083998e-03,-8.54421966e-03
3.02373772e+01,7.29999086e-03,4.53003682e-03,-3.87383415e-03
3.02575340e+01,7.44832866e-03,6.90158177e-03,-6.27920125e-03
3.02776947e+01,7.40438653e-03,2.83706537e-03,-3.83415306e-03
3.02978516e+01,5.82166994e-03,2.87594763e-03,-1.05940551e-03
3.03180103e+01,9.36979987e-03,5.43497922e-03,-3.66078131e-03
3.03381672e+01,4.86719329e-03,3.31803248e-03,-7.71517772e-03
3.03583260e+01,7.00011896e-03,7.39240227e-03,-7.77563127e-03
3.03784847e+01,8.05579592e-03,5.68238692e-03,-3.93588562e-03
3.03986435e+01,4.09141416e-03,2.23971857e-03,-5.72126871e-03
3.04188023e+01,4.98916581e-03,4.33908822e-03,-6.55004475e-03
3.04389591e+01,7.31330644e-03,4.26824810e-03,-3.81417922e-03
3.04591179e+01,7.25711370e-03,5.61820436e-03,-7.03740306e-03
3.04792767e+01,8.20573233e-03,4.06345120e-03,-5.05681010e-03
3.04994354e+01,4.93829977e-03,1.14249613e-03,-3.75186140e-03
3.05195923e+01,7.86298327e-03,5.44190314e-03,-5.01659652e-03
3.05397511e+01,5.19103371e-03,6.11301977e-03,-6.50636898e-03
3.05599079e+01,6.68586604e-03,7.00784195e-03,-7.95885641e-03
3.05800686e+01,5.20594744e-03,7.20837805e-03,-6.68107206e-03
3.06002254e+01,7.78042525e-03,5.08237677e-03,-5.40328771e-03
3.06203842e+01,6.45337207e-03,4.88290563e-03,-4.19794070e-03
3.06405430e+01,7.42302882e-03,5.35455160e-03,-3.85785522e-03
3.06606998e+01,4.83736582e-03,2.28259526e-03,-3.85066448e-03
3.06808586e+01,5.49410144e-03,8.04594252e-03,-5.45015931e-03
3.07010174e+01,4.64934669e-03,6.74099335e-03,-7.77110411e-03
3.07211761e+01,6.56655617e-03,4.10473021e-03,-5.09223016e-03
3.07413330e+01,8.05579592e-03,5.18597336e-03,-3.01150256e-03
3.07614918e+01,7.01476634e-03,7.54340366e-03,-5.96654601e-03
3.07816505e+01,5.41527150e-03,1.46021124e-03,-7.26510352e-03
3.08018093e+01,4.91832569e-03,5.83924679e-03,-7.89121259e-03
3.08219662e+01,1.31176664e-02,3.69540229e-03,-3.76038346e-03
3.08421249e+01,7.03340815e-03,2.41974811e-03,-1.56221027e-03
3.08622818e+01,7.56444270e-03,3.54786310e-03,-5.67279942e-03
3.08824425e+01,8.79375823e-03,6.82781218e-03,-6.95564412e-03
3.09025993e+01,4.69515286e-03,4.03335737e-03,-7.54846353e-03
3.09227581e+01,6.87335245e-03,5.75668877e-03,-5.93618583e-03
3.09429169e+01,4.11271956e-03,3.68102128e-03,-4.21791431e-03
3.09630737e+01,6.13459153e-03,7.03127775e-03,-1.14862132e-03
3.09832325e+01,9.69710201e-03,3.35451774e-03,-5.42938663e-03
3.10033913e+01,7.77483266e-03,5.60116023e-03,-7.87177123e-03
3.10235500e+01,4.93004359e-03,3.85812134e-03,-7.04565877e-03
3.10437069e+01,6.42487593e-03,4.19660937e-03,-6.23818859e-03
3.10638657e+01,3.63681279e-03,7.11570028e-03,-2.95557617e-03
3.10840244e+01,1.05141604e-03,5.10261673e-03,-4.31352202e-03
3.11041832e+01,6.47520972e-03,5.61687304e-03,-2.80191167e-03
3.11243401e+01,8.82758014e-03,4.43309778e-03,-4.99449205e-03
3.11444988e+01,8.77990946e-03,6.09144848e-03,-6.65124459e-03
3.11646576e+01,7.67496368e-03,3.83921294e-03,-5.95296407e-03
3.11848164e+01,5.17825037e-03,4.79235826e-03,-2.94226035e-03
3.12049732e+01,5.92100620e-03,3.37236095e-03,-3.46557144e-03
3.12251320e+01,1.19021991e-02,5.32072969e-03,-6.02460280e-03
3.12452908e+01,7.90559407e-03,8.60121101e-03,-7.08107883e-03
3.12654495e+01,1.31719944e-03,3.76784033e-03,-8.27231072e-03
3.12856064e+01,7.25684781e-03,8.03049561e-03,-1.51906710e-03
3.13057652e+01,3.76091595e-03,4.32923483e-03,-2.31455336e-03
3.13259239e+01,7.72316707e-03,3.39872623e-03,-5.12631889e-03
3.13460808e+01,5.71860559e-03,3.72389820e-03,-2.03811727e-03
3.13662395e+01,4.62484546e-03,3.75319296e-03,-5.83605096e-03
3.13863983e+01,7.01663038e-03,5.32605592e-03,-5.09862183e-03
3.14065571e+01,6.02939678e-03,6.99399365e-03,-5.98998182e-03
3.14267139e+01,3.41284089e-03,4.48929053e-03,-4.49727988e-03
3.14468727e+01,5.96654601e-03,5.43098431e-03,-5.24429698e-03
3.14670315e+01,5.68478368e-03,4.34361584e-03,-4.36225766e-03
3.14871902e+01,7.95299746e-03,5.96095342e-03,-6.54045725e-03
3.15073471e+01,9.38764308e-03,4.17024409e-03,-5.34310006e-03
3.15275059e+01,4.45307139e-03,4.67944052e-03,-6.34258427e-03
3.15476646e+01,4.75374237e-03,4.77424869e-03,-7.12289056e-03
3.15678234e+01,4.72764345e-03,5.64483600e-03,-5.14895562e-03
3.15879803e+01,5.35774743e-03,3.29326489e-03,-5.04109776e-03
3.16081390e+01,1.00419810e-02,5.36999805e-03,-4.80380980e-03
3.16282978e+01,7.02834828e-03,6.32234430e-03,-4.54308651e-03
3.16484566e+01,5.87280281e-03,1.04188183e-02,-7.31410552e-03
3.16686134e+01,1.00880547e-03,7.17002852e-03,-5.42113045e-03
3.16887722e+01,7.92689901e-03,8.96180328e-03,-6.62514567e-03
3.17089310e+01,5.30714728e-03,2.64931261e-03,-2.81389593e-03
3.17290878e+01,8.20067152e-03,6.01315126e-03,-3.88768245e-03
3.17492466e+01,4.27650427e-03,1.54303550e-03,-3.70818540e-03
3.17694054e+01,7.24566216e-03,4.75693820e-03,-6.46508997e-03
3.17895641e+01,5.71860559e-03,-9.74450610e-04,-3.28261242e-03
3.18097210e+01,5.55215823e-03,6.39318442e-03,-3.64426966e-03
3.18298798e+01,6.29464770e-03,5.57452859e-03,-3.29353125e-03
3.18500385e+01,5.21446951e-03,5.39556425e-03,-5.11247013e-03
3.18701973e+01,6.70690462e-03,3.19126598e-03,-9.56554152e-03
3.18903542e+01,5.33617567e-03,5.25388401e-03,-5.87493321e-03
3.19105129e+01,6.91889226e-03,7.99640734e-03,-6.29145186e-03
3.19306717e+01,4.33429470e-03,5.66773955e-03,-5.59583399e-03
3.19508286e+01,7.18148006e-03,6.20782841e-03,-4.21312079e-03
3.19709873e+01,8.40200670e-03,6.27414137e-03,-5.41154342e-03
3.19911461e+01,6.44964352e-03,5.64749958e-03,-3.81497829e-03
3.20113029e+01,5.16573340e-03,7.17082759e-03,-4.85520903e-03
3.20314636e+01,7.76604377e-03,7.16203917e-03,-5.44430036e-03
3.20516205e+01,5.11433464e-03,3.78115615e-03,-3.48740933e-03
3.20717812e+01,7.08427466e-03,7.34846015e-03,-3.65944952e-03
3.20919380e+01,6.80837128e-03,4.82325116e-03,-4.15772712e-03
3.21120949e+01,6.47094892e-03,5.31034311e-03,-7.89520703e-03
3.21322517e+01,5.54523384e-03,2.53932411e-03,-5.60036162e-03
3.21524124e+01,4.87864483e-03,5.70156146e-03,-1.59949448e-03
3.21725693e+01,3.53721064e-03,5.27678756e-03,-5.55934850e-03
3.21927299e+01,8.19747616e-03,4.12816601e-03,-8.33755825e-03
3.22128868e+01,5.65335853e-03,2.51455675e-03,-2.26075738e-03
3.22330437e+01,9.33065079e-03,4.28902078e-03,-1.59736397e-03
3.22532043e+01,9.00175050e-03,2.98886560e-03,-9.04249679e-03
3.22733612e+01,5.76574355e-03,4.37903591e-03,-4.44161985e-03
3.22935181e+01,4.49727988e-03,3.15318280e-03,-1.46660279e-03
3.23136787e+01,6.49411837e-03,1.04582333e-03,-9.22066253e-03
3.23338356e+01,5.76867303e-03,6.27094554e-03,-6.60490571e-03
3.23539963e+01,8.54368694e-03,8.16365425e-03,5.60062763e-04
3.23741531e+01,1.77126843e-03,6.44831173e-03,-8.73064063e-03
3.23943100e+01,3.32548912e-03,7.62143452e-03,-7.65712094e-03
3.24144707e+01,5.09143155e-03,6.53246790e-03,-4.56998445e-04
3.24346275e+01,3.93721741e-03,7.02435384e-03,-7.17162667e-03
3.24547882e+01,2.70657055e-03,2.99685518e-03,-7.08747050e-03
3.24749413e+01,6.77161943e-03,4.62085055e-03,-1.85382646e-03
3.24951019e+01,7.96977617e-03,4.85893758e-03,-3.48181673e-03
3.25152588e+01,6.96789473e-03,7.49759749e-03,-6.86323224e-03
3.25354156e+01,3.23121343e-03,6.19398011e-03,-3.71404435e-03
3.25555763e+01,4.18675551e-03,3.72522976e-03,-3.00084986e-03
3.25757332e+01,7.49306986e-03,7.31463823e-03,-5.07199019e-03
3.25958939e+01,5.41527150e-03,2.37873546e-03,-7.43368128e-03
3.26160507e+01,7.01423362e-03,6.10343274e-03,-3.47808842e-03
3.26362076e+01,6.20489893e-03,7.29439827e-03,-6.53300062e-03
3.26563683e+01,6.61076466e-03,4.62511182e-03,-7.41583854e-03
3.26765251e+01,7.24220043e-03,5.26107475e-03,-4.39608004e-03
3.26966820e+01,8.16178974e-03,4.43043467e-03,7.07069237e-04
3.27168427e+01,6.21182332e-03,4.07836493e-03,-8.73596687e-03
3.27369995e+01,6.70051342e-03,6.59585092e-03,-1.75795262e-03
3.27571602e+01,7.45099224e-03,1.13370770e-03,-4.52684099e-03
3.27773170e+01,5.39822737e-03,7.90106598e-03,-5.85549232e-03
3.27974739e+01,6.33805711e-03,3.21150594e-03,-4.70766984e-03
3.28176308e+01,8.48696195e-03,8.20413418e-03,-2.84239184e-03
3.28377914e+01,6.40277192e-03,6.10236730e-03,-5.60302474e-03
3.28579483e+01,4.41632001e-03,4.96972492e-03,-5.45495283e-03
3.28781090e+01,3.87223624e-03,1.74197368e-03,-5.27918432e-03
3.28982658e+01,4.23043128e-03,1.02371909e-03,-1.35927740e-03
3.29184265e+01,7.54952896e-03,4.74814977e-03,-6.76815771e-03
3.29385834e+01,3.29299876e-03,2.94039608e-03,-4.53216769e-03
3.29587440e+01,6.64698379e-03,2.45729880e-03,-4.22430597e-03
3.29789009e+01,6.68959413e-03,5.65442350e-03,-3.71617498e-03
3.29990578e+01,7.41051184e-03,3.35851242e-03,-6.42274553e-03
3.30192184e+01,8.25899467e-03,6.94898609e-03,-2.60750111e-03
3.30393753e+01,8.40680022e-03,5.82406716e-03,-5.55428863e-03
3.30595322e+01,3.05704260e-03,3.45891365e-03,-2.56675459e-03
3.30796928e+01,8.25313618e-04,5.95030095e-03,-4.15399857e-03
3.30998497e+01,8.78390390e-03,7.94474222e-03,-4.25546523e-03
3.31200104e+01,5.31487074e-03,6.50983071e-03,-5.22672012e-03
3.31401672e+01,6.04244601e-03,5.30634820e-03,-7.10052019e-03
3.31603241e+01,9.58844554e-03,3.27169336e-03,-2.66981893e-03
3.31804848e+01,6.66935416e-03,5.76973846e-03,-3.45918001e-03
3.32006416e+01,5.76148275e-03,3.76730761e-03,-7.36577110e-03
3.32208023e+01,8.96872766e-03,5.83179016e-03,-4.80274484e-03
3.32409592e+01,6.76868996e-03,4.07490274e-03,-4.59714886e-03
3.32611160e+01,5.01899328e-03,3.88342142e-03,-4.45919670e-03
3.32812729e+01,5.73964464e-03,9.09123290e-03,-4.23282804e-03
3.33014336e+01,5.54523384e-03,6.24671066e-03,-6.49305293e-03
3.33215904e+01,6.79745246e-03,4.31458745e-03,-6.13805372e-03
3.33417511e+01,5.94524061e-03,4.76918882e-03,-5.44909388e-03
3.33619080e+01,5.62619418e-03,5.11619868e-03,-7.69307325e-03
3.33820648e+01,5.63950976e-03,7.01077143e-03,-5.30315284e-03
3.34022255e+01,4.03868360e-03,5.54709835e-03,-5.21074096e-03
3.34223824e+01,2.93693412e-03,2.83227186e-03,-3.60618648e-03
3.34425392e+01,6.47414476e-03,9.99484304e-03,-3.04798782e-03
3.34626999e+01,5.39529789e-03,6.21155696e-03,-6.32207794e-03
3.34828568e+01,3.35158827e-03,7.99773913e-03,-7.04645785e-03
3.35030174e+01,7.71544408e-03,7.57935632e-04,-7.17775151e-03
3.35231743e+01,4.85494267e-03,5.10048587e-03,-7.89680518e-03
3.35433311e+01,8.92425235e-03,3.47649050e-03,-4.17663530e-03
3.35634918e+01,4.38835658e-03,4.14787326e-03,-4.55720117e-03
3.35836487e+01,3.60911596e-03,4.82644700e-03,-5.53937489e-03
3.36038055e+01,6.56735525e-03,5.01712924e-03,-3.83148994e-03
3.36239662e+01,4.07996261e-03,4.06398391e-03,-5.16067352e-03
3.36441231e+01,5.37239481e-03,3.42535786e-03,-2.67274841e-03
3.36642799e+01,8.72771163e-03,3.71191395e-03,-6.87787961e-03
3.36844406e+01,7.83661753e-03,4.52417787e-03,-6.12287363e-03
3.37045975e+01,7.85712432e-03,6.81236619e-03,-7.48614594e-03
3.37247581e+01,9.67579708e-03,5.18384296e-03,-6.51036343e-03
3.37449150e+01,5.30128833e-03,5.90635883e-03,-5.77053754e-03
3.37650719e+01,4.72125178e-03,5.02645038e-03,-3.59580014e-03
3.37852325e+01,6.90664211e-03,7.62649439e-03,-4.95747430e-03
3.38053894e+01,5.48957381e-03,6.63766265e-03,-3.66956973e-03
3.38255463e+01,7.17828423e-03,2.99978466e-03,-6.39904337e-03
3.38457069e+01,4.92764683e-03,3.06103728e-03,-6.21342100e-03
3.38658638e+01,7.74180936e-03,5.66134788e-03,-6.43845834e-03
3.38860245e+01,6.50130864e-03,4.88343835e-03,-4.30553267e-03
3.39061813e+01,3.90179735e-03,3.85545823e-03,-4.97052399e-03
3.39263420e+01,4.19341354e-03,4.43283143e-03,-8.61266255e-03
3.39464989e+01,1.21895550e-02,8.10266752e-03,-7.81477988e-03
3.39666557e+01,8.38070177e-03,3.93055938e-03,-5.08850208e-03
3.39868126e+01,1.62745768e-03,4.77318373e-03,-1.48950599e-03
3.40069733e+01,4.36225766e-03,7.21397065e-03,-2.29671015e-03
3.40271301e+01,1.91454648e-03,3.63867707e-03,-4.01924271e-03
3.40472908e+01,3.40884621e-03,4.92178788e-03,-6.12500403e-03
3.40674477e+01,4.44561476e-03,1.69163989e-03,-6.18971884e-03
3.40876045e+01,3.40272090e-03,4.36172541e-03,-3.64879705e-03
3.41077652e+01,6.10689446e-03,7.50585319e-03,-3.84666980e-03
3.41279221e+01,7.29146879e-03,5.57426224e-03,-3.96890892e-03
3.41480827e+01,2.72627803e-03,4.69888141e-03,-2.06714566e-03
3.41682396e+01,4.33163159e-03,8.81506316e-03,-8.52717552e-03
3.41883965e+01,6.25842856e-03,5.80542488e-03,-4.88929730e-03
3.42085571e+01,5.57852350e-03,4.58915904e-03,-2.79125920e-03
3.42287140e+01,6.56549120e-03,7.99667370e-03,-5.17159235e-03
3.42488708e+01,5.14123263e-03,5.69943106e-03,-2.97262031e-03
3.42690315e+01,6.87281974e-03,2.47594086e-03,-5.51300962e-03
3.42891884e+01,1.05743473e-02,4.72551305e-03,-7.39000551e-03
3.43093491e+01,8.42917152e-03,1.59789668e-03,-7.78708281e-03
3.43295059e+01,7.73941260e-03,5.19982213e-03,-4.26611770e-03
3.43496628e+01,6.47680787e-03,2.92601506e-03,-1.48657651e-03
3.43698196e+01,5.11806272e-03,6.54258765e-03,-6.53859321e-03
3.43899803e+01,2.80697178e-03,3.76943825e-03,-5.94311021e-03
3.44101372e+01,3.25464923e-03,2.27673631e-03,-5.34443185e-03
3.44302979e+01,4.28475998e-03,5.97400311e-03,-6.07680110e-03
3.44504547e+01,6.25283597e-03,5.36973169e-03,-2.78992765e-03
3.44706116e+01,7.87576661e-03,5.07731643e-03,-5.83125744e-03
3.44907722e+01,7.44140474e-03,2.82508135e-03,-6.72900910e-03
3.45109291e+01,6.96443254e-03,5.71993738e-03,-5.07465331e-03
3.45310898e+01,9.23877209e-03,5.19476179e-03,-6.99585769e-03
3.45512466e+01,2.63093691e-03,9.38391406e-03,-2.71029910e-03
3.45714035e+01,7.80812185e-03,6.06242009e-03,-6.64618472e-03
3.45915642e+01,5.03976597e-03,5.61926980e-03,-5.04056504e-03
3.46117210e+01,3.62189906e-03,2.90470989e-03,-2.77075288e-03
3.46318779e+01,4.56092972e-03,1.49483234e-03,-5.93671855e-03
3.46520386e+01,5.64350467e-03,7.18174642e-03,-6.93220831e-03
3.46721954e+01,5.02698263e-03,6.65710354e-03,-1.24156568e-03
3.46923561e+01,9.28804092e-03,4.91805933e-03,-3.98009410e-03
3.47125130e+01,4.84775193e-03,5.28850546e-03,-5.54416887e-03
3.47326698e+01,5.38091687e-03,7.34047079e-03,-5.80941979e-03
3.47528267e+01,5.55854989e-03,5.07758278e-03,-1.62000093e-03
3.47729874e+01,3.49699683e-03,5.04828803e-03,-6.36548782e-03
3.47931442e+01,3.55398841e-03,3.05384677e-03,-7.20704626e-03
3.48133049e+01,4.98330686e-03,4.97105625e-03,-2.39897543e-03
3.48334618e+01,5.70529001e-03,4.20752820e-03,-2.89698667e-03
3.48536186e+01,9.84011404e-03,2.94732046e-03,-4.63682972e-03
3.48737793e+01,6.17294107e-03,4.53989068e-03,-6.42221281e-03
3.48939362e+01,5.75162889e-03,4.33908822e-03,-6.72341650e-03
3.49140930e+01,7.96737894e-03,5.50768338e-03,-5.40674943e-03
3.49342537e+01,6.41022855e-03,9.29762796e-03,-7.58388359e-03
3.49544106e+01,5.29676117e-03,3.43760825e-03,-3.60032753e-03
3.49745674e+01,7.19719287e-03,3.16543318e-03,-3.24373017e-03
3.49947281e+01,5.08024590e-03,6.99852081e-03,-6.30210433e-03
3.50148849e+01,6.96043763e-03,5.74257411e-03,-5.46480669e-03
3.50350456e+01,6.10849261e-03,3.87676363e-03,-5.08317538e-03
3.50552025e+01,5.84004587e-03,3.98089318e-03,-6.07839879e-03
3.50753593e+01,6.69252360e-03,5.58251841e-03,-3.91537929e-03
3.50955200e+01,8.38709343e-03,5.14389575e-03,-4.00326354e-03
3.51156769e+01,6.63393410e-03,8.80600885e-03,-4.34734393e-03
3.51358337e+01,6.64298888e-03,5.71540976e-03,-5.01073757e-03
3.51559944e+01,5.23231272e-03,2.46795127e-03,-3.87196988e-03
3.51761513e+01,6.40916359e-03,3.66717274e-03,-6.12793351e-03
3.51963081e+01,9.29842703e-03,4.16465150e-03,-6.60410663e-03
3.52164688e+01,5.12658525e-03,5.51460776e-03,-5.09143155e-03
3.52366257e+01,8.16818140e-03,3.85519187e-03,-4.32816939e-03
3.52567863e+01,6.14923891e-03,1.72439683e-03,-7.75299454e-03
3.52769432e+01,6.05283258e-03,5.74523723e-03,-5.05281566e-03
3.52971001e+01,3.20005440e-03,7.28907180e-04,-2.80883606e-03
3.53172607e+01,1.08150970e-02,4.18675551e-03,-5.69357211e-03
3.53374176e+01,4.32843575e-03,5.61367720e-03,-1.63970829e-03
3.53575745e+01,6.57507824e-03,4.78996150e-03,-8.60121101e-03
3.53777351e+01,6.71569305e-03,6.24058535e-03,-3.08234268e-03
3.53978920e+01,4.22111014e-03,6.87601557e-03,-7.77270179e-03
3.54180527e+01,6.20356761e-03,5.74284047e-03,-3.79899936e-03
3.54382095e+01,6.84459042e-03,1.82826002e-03,-4.80034761e-03
3.54583664e+01,2.60270736e-03,3.89567204e-03,-3.23547446e-03
3.54785271e+01,5.24935685e-03,2.82641291e-03,-5.27172722e-03
3.54986839e+01,6.07307255e-03,5.02778171e-03,-5.26773278e-03
3.55188408e+01,7.89680518e-03,4.25626384e-03,-6.16415264e-03
3.55390015e+01,6.06481684e-03,4.22510505e-03,-3.57928849e-03
3.55591583e+01,6.76842406e-03,2.95264670e-03,-5.30501688e-03
3.55793152e+01,5.77959232e-03,3.97956138e-03,-3.16649862e-03
3.55994759e+01,5.45282243e-03,5.66694047e-03,-4.86479653e-03
3.56196327e+01,4.47757263e-03,5.52020036e-03,-2.14517629e-03
3.56397934e+01,6.05283258e-03,5.49623184e-03,-5.81554463e-03
3.56599503e+01,7.59054162e-03,5.79077750e-03,-2.83200550e-03
3.56801071e+01,5.28104836e-03,4.23655659e-03,-7.18307821e-03
3.57002640e+01,3.66530847e-03,1.54836185e-03,-3.81045090e-03
3.57204247e+01,5.87786268e-03,2.17580260e-03,-6.33566035e-03
3.57405815e+01,4.11458407e-03,2.85197911e-03,-2.76169810e-03
3.57607422e+01,1.05767446e-02,5.06533217e-03,-6.88826619e-03
3.57808990e+01,7.88162556e-03,5.66853816e-03,-5.84031222e-04
3.58010597e+01,6.60091080e-03,4.58303373e-03,-4.95214807e-03
3.58212166e+01,5.38118323e-03,4.89595532e-03,-6.09917147e-03
3.58413734e+01,4.13668808e-03,3.29033541e-03,-2.52201362e-03
3.58615303e+01,6.21155696e-03,8.26219097e-03,-7.80732278e-03
3.58816910e+01,3.10418056e-03,3.47356102e-03,-4.11644811e-03
3.59018478e+01,5.92819648e-03,5.50155807e-03,-6.33885618e-03
3.59220085e+01,6.23792224e-03,5.68052242e-03,-4.00113314e-03
3.59421654e+01,1.33565515e-02,3.71138123e-03,-6.26934739e-03
3.59623222e+01,1.23357621e-03,9.58951004e-03,-3.75079596e-03
3.59824829e+01,2.83786445e-03,2.34091858e-04,-2.06155307e-03
3.60026398e+01,1.06585035e-02,-7.95752509e-04,-7.03553902e-03
3.60227966e+01,5.75216161e-03,3.17368913e-03,-7.31197512e-03
3.60429573e+01,9.66833998e-03,4.22883360e-03,-4.97531751e-03
3.60631142e+01,1.11013865e-02,2.59311986e-03,-2.04850361e-03
3.60832710e+01,9.54104122e-03,4.39075381e-03,-1.04569020e-02
3.61034317e+01,5.31833246e-03,5.38411271e-03,-2.95024994e-03
3.61235886e+01,7.10611278e-03,2.83040758e-03,2.16009002e-03
3.61437492e+01,6.69412175e-03,5.51620545e-03,-7.18680630e-03
3.61639061e+01,6.65364182e-03,2.22107628e-03,-9.83718410e-03
3.61840630e+01,1.04063023e-02,1.80216110e-03,-2.23865313e-03
3.62042236e+01,8.47630948e-03,5.88079216e-03,-6.33299723e-03
3.62243805e+01,1.02798012e-03,7.11410213e-03,-6.59957947e-03
3.62445374e+01,6.51169522e-03,5.71860559e-03,-5.04216272e-03
3.62646980e+01,3.83388670e-03,5.08663757e-03,-1.47192914e-03
3.62848549e+01,3.59340315e-03,5.43151703e-03,-6.20836113e-03
3.63050117e+01,7.96365086e-03,4.21818066e-03,-6.35643303e-03
3.63251724e+01,4.40300442e-03,2.81762448e-03,-3.38035030e-03
3.63453293e+01,9.13624000e-03,6.63393410e-03,-7.80412741e-03
3.63654900e+01,6.42008241e-03,6.39877701e-03,-5.21420315e-03
3.63856468e+01,5.20168617e-03,6.45736651e-03,-2.77314964e-03
3.64058037e+01,8.18815548e-03,7.19160028e-03,-6.86642807e-03
3.64259644e+01,7.90745765e-03,5.09276288e-03,-5.62805822e-03
3.64461212e+01,5.74523723e-03,7.98335765e-03,-4.57104947e-03
3.64662781e+01,8.93623661e-03,4.05785860e-03,-7.46777002e-03
3.64864349e+01,3.86451301e-03,8.51226132e-03,-3.92949395e-03
3.65065956e+01,7.65525643e-03,8.09600949e-03,-2.72707688e-03
3.65267525e+01,7.72449886e-03,4.38143266e-03,-2.91882455e-03
3.65469093e+01,7.48215104e-03,3.41550400e-03,-3.84800136e-03
3.65670700e+01,5.85868815e-03,6.67840894e-03,-6.53166883e-03
3.65872269e+01,7.37615721e-03,4.17929888e-03,-5.58092026e-03
3.66073837e+01,3.49886110e-03,6.75377669e-03,-3.91830876e-03
3.66275444e+01,8.19561165e-03,2.90337810e-03,-3.96225089e-03
3.66477013e+01,7.73728173e-03,4.51245997e-03,-4.82271845e-03
3.66678619e+01,6.93859998e-03,5.77506470e-03,-5.24243247e-03
3.66880188e+01,5.69410482e-03,4.54947818e-03,-4.79155919e-03
3.67081757e+01,6.44857809e-03,6.41395710e-03,-3.99847003e-03
3.67283363e+01,4.11431771e-03,4.90128156e-03,-1.56247662e-03
3.67484932e+01,2.73506646e-03,5.44909388e-03,-2.60883267e-03
3.67686501e+01,6.17746823e-03,4.93057631e-03,-7.28827296e-03
3.67888107e+01,5.06346812e-03,5.28584188e-03,-6.47547608e-03
3.68089676e+01,8.08668882e-03,5.30421780e-03,-4.44215257e-03
3.68291283e+01,6.44511590e-03,2.56222719e-03,-5.15694497e-03
3.68492851e+01,4.48103482e-03,4.78836382e-03,-4.70633805e-03
3.68694420e+01,7.90958852e-03,6.48506358e-03,-5.67785930e-03
3.68896027e+01,5.33084944e-03,2.84931599e-03,-6.17746823e-03
3.69097595e+01,6.50636898e-03,3.77955823e-03,-5.61367720e-03
3.69299202e+01,5.30128833e-03,7.49520073e-03,-3.54626519e-03
3.69500809e+01,3.47728934e-03,6.17187563e-03,-7.59240612e-03
3.69702377e+01,5.57426224e-03,5.79876686e-03,-5.69783291e-03
3.69903946e+01,8.93490575e-03,3.38008394e-03,-6.72821002e-03
3.70105553e+01,8.46778695e-03,7.23714009e-03,-6.60863426e-03
3.70307121e+01,6.58546481e-03,6.12713490e-03,-4.87704668e-03
3.70508690e+01,5.10448078e-03,3.94573947e-03,-5.71860559e-03
3.70710297e+01,1.95609173e-03,2.75610550e-03,-5.42299496e-03
3.70911865e+01,8.84036347e-03,5.42858755e-03,-3.01469839e-03
3.71113472e+01,4.46026213e-03,7.85765704e-03,-3.99207836e-03
3.71315041e+01,7.92104006e-03,4.54388559e-03,-4.33402834e-03
3.71516609e+01,5.18117985e-03,5.21580083e-03,-5.98252518e-03
3.71718216e+01,7.85579253e-03,1.82879274e-03,-3.65758548e-03
3.71919785e+01,7.53621338e-03,3.16836266e-03,-7.58707942e-03
3.72121353e+01,5.99610712e-03,4.09274595e-03,-7.17482204e-03
3.72322960e+01,4.37743776e-03,4.28981986e-03,-7.17402343e-03
3.72524529e+01,8.23662430e-03,4.46026213e-03,-3.15185124e-03
3.72726097e+01,6.93380600e-03,5.27332537e-03,-6.54658256e-03
3.72927704e+01,5.22672012e-03,5.69010992e-03,-3.48234945e-03
3.73129272e+01,1.00542316e-02,4.14094934e-03,-6.50743395e-03
3.73330879e+01,5.39077073e-03,2.59019039e-03,-5.97080728e-03
3.73532448e+01,4.05040151e-03,2.62561045e-03,-7.29972450e-03
3.73734016e+01,6.02753228e-03,6.41182670e-03,-2.92202039e-03
3.73935623e+01,6.17587054e-03,2.51082820e-03,-4.57371259e-03
3.74137192e+01,5.35961147e-03,6.85870508e-03,-3.37449135e-03
3.74338760e+01,7.24539580e-03,4.31511970e-03,-7.80066522e-03
3.74540367e+01,3.94786987e-03,7.54952896e-03,-5.41154342e-03
3.74741936e+01,6.56895293e-03,6.74924906e-03,-6.71542715e-03
3.74943542e+01,6.59878040e-03,4.41179285e-03,-3.53401480e-03
3.75145111e+01,2.98194145e-03,3.58301681e-03,-2.18166155e-03
3.75346680e+01,6.66003302e-03,5.43231610e-03,-6.33193180e-03
3.75548248e+01,7.75858713e-03,2.57021678e-03,-5.75615652e-03
